id,name
12700,Jam
3188,Laundry
33767,Refrigerated dessert
32190,Licorice
27156,"Cookies - Maple Leaf - Buy 2 and get 1 free marshmall bag (454 g), worth $ 2.49."
18380,Cereals - Shredded Wheat - See Varieties in-store
45267,Granola Cereal - Crunchy Morning
42830,Chocolate treats - * Bonus 10 points m
20127,Lipboard - Super Lustrous
13440,Sliced charcuterie - see varieties in store
39649,Ice Cream With Vanilla
26134,Shampoo - See Varieties In Store
18052,Frozen breaded chicken nuggets - Pub style - Limit of 4 - $ 6.99 per additional item
3917,Biscuits - snack - see varieties in store
24009,"Jam, marmalade, spreadsado - see varieties in store"
24452,Tissue Papers - Pack of 6 Boxes
48008,Cookies - Maxi Fruits - See Varieties In Store
3872,Beer in cans - Alexander Keith's
10669,Iced tea
40592,Chocolate-hazelnut spread
39004,Eye Tracer - Infallible
35779,Puree of organic apples - the choice of the president
28156,Pellets - see varieties in store
38348,Whipped cream cheese - Philadelphia
40576,Gas Drink - Diet Coke - 50% off
49236,"Peanut butter - creamy and light - 25 miles as a bonus for the purchase of 4. - Friday, May 17th only!"
5907,Lemons
38189,"Peanut Butter - Creamy - Saturday 4th and Sunday, January 5th, only - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week"
5939,Foundation - Ready Gorgeous Set
30461,Peanut Butter
33443,Chewing gum - 4 box packs
1158,"Refrigerated orange juice, without pulps"
49670,Frozen lobster flesh - Canada
32588,Frozen waffles - EGGO
7528,Refrigerated lemonade
48135,Cereal - Special K
39877,Litchis - Imported
44044,Yogurt - Classical
17518,Bars - Vector - See Varieties In stock
1426,Spring Spring Salad - United States - * Bonus 25 Points M
45994,Ice Cream With Vanilla
40297,Spread
16925,Jam
46847,Filming Liquid Textile - Saturday 8th and Sunday 9 February only!- Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week
35676,Orange without glitches - South Africa
3591,Peanut Butter - All Natural
30312,paninis
48819,Granola Bars
10797,Ice Cream - Real Cream - See Varieties In Store
29813,Partially skimmed milk 1% - Purfiltr
34988,Toothpaste - Maxfresh
5262,Red or White Wine - $ 6 Discount on Viniers 3-4 L - See Varieties in-store
9597,"Toilet paper - Saturday, February 16th only - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds"
28579,Licorice
3880,Chicken pot pie
11599,Toothbrush - Extra Clean
1545,Jam - Pure - View Varieties in store
30730,Wiper - See Varieties in-store
22795,Kaiser breads
7503,Frozen Whipping Pack - Cool Whip
34337,Milk 2% - Finely filtered
49131,bio mature
41831,Frozen fish fillets - Japd by the day - see varieties in store
32747,"White eggs, big caliber"
28399,Biscuits - see varieties in store
30028,Frozen Whipping Pack - Cool Whip
28963,Vegetable soup - Campbell's
13103,Mousse
16027,Frozen Whipped Flooring - Cool Whip - Best Prices year
1878,Spread
5353,Soybean Drink - Natur-A
22935,Chewing gum - 4 box packs
5912,Pacific pink salmon
5132,Peanut Butter
39256,Frozen Pizza - Rustico - Saturday 6th and Sunday 7 July Only - Limit of 4 - $ 4.99 per additional item
39812,Chewing gum - 4 box packs
21025,Refrigerated Beverage - Oasis Morning - See Varieties In Store
34126,Frozen fish sticks
29295,Ice Cream With Vanilla
11556,Peanut Butter
39772,Red Peppers of Fields - Quebec - 50% off
10928,Peanut Butter - Creamy and Light - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit
21616,Organic blueberries
9403,Jam - Smucker's
11945,"Frozen chicken wings - Buy 1 and get free 1 coke packaging, diet coke, coke zero (4 x 310 ml), worth $ 2.99"
41272,Sliced charcuterie - see varieties in store
28371,Cats Food - Cat Chow - Save $ 1.50
40593,Ice Cream With Vanilla
21479,Hygienic paper - Fluff
46138,Tea - See Varieties In Store
21996,Antiperspirants - see varieties in store
21565,Soup mix in sachets - see varieties in store
35906,Aluminum Paper - Unnamed
40254,instant coffee
35731,Biological mature - the United States or Mexico
25492,Biological Hass Lawyer - Mexico
46260,Hygienic paper - Fluff
29415,Dog Food - Kibbles'N Bits
40348,Cheese - Champfleury - * Bonus 40 Points M
5189,leek
26711,Cheese - waterfowl
10,Gassed source water
36370,"White Eggs - Gros Caliber, Category A"
17154,Feta cheese with herbs and spices in the oil
49609,Cream Cheese - Philadelphia - See Varieties In stock
21376,Pizza lift-au oven frozen
47205,Instant Chocolate Powder - Nesquik
35942,Cats Food - Cat Chow - Save $ 1.50
4909,Bars - see varieties in store
41972,Licorice
25,Wind flights
15547,Salty Butter - Unnamed - Saturday 29th and Sunday 30 September only - Limit of 4 - $ 3.79 The rest of the week or by item outside the limit
7830,Textile softening in leaves
28632,Jelly Taste - Snack Pack - See Varieties In Store
33120,Capocollo
22040,White baguette or multigrain
23323,Prosciutto
25086,"Frozen Pizza - Rustico - Buy 3 and get 40 air miles as a bonus.Friday, December 7th only."
35980,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
33948,Black Forest Smoked Ham Without Nitrite Sliced
48450,Bars - Squares with Rice Krispies
48171,Crunchy bars - Special K
17807,Soybean spread
23579,Peanut Butter
30337,Dog Tapers - Denta Stix
11322,Gassed source water
14105,"Refrigerated orange juice, without orange pulps"
13582,Ice Coffee Syrup - Ice Java
33458,Syrup for chocolate milk - Nesquik
13996,Cookies - Maxi Fruits - See Varieties In Store
49350,Flour - Brodie xxx
24082,"Acetaminophen - Complete - Cold, Cough and Influenza"
39883,nectarines
5794,"Ground coffee - traditional, average roasting"
37453,Organic food for baby
31824,Mascara - Super Size
49157,Pasta - View Varieties In stock
2280,Jam - Smucker's
7456,Rice jasmine
25872,Cheddar cheese
20887,Laundry Detergent - Pods
10722,Sweet and savory bars
36441,"Peanut Butter - Natural Crunchy - Saturday, November 10th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound"
13273,Chips - Saturday 23 and Sunday 24 November only - Limit of 4
35134,Smoothie - Iögo - View varieties in store <
8274,"Children's mouthwash - Saturday 8 and Sunday, February 9th only!- Limit of 4 - $ 3.99 per additional item"
1586,Antisodorific
31802,"chopped beef, skinny"
33759,Organic Beverage - Natur-A
645,Margarine - Gold
1443,Accompanying Flat - Express Bistro
16350,"Chips - Saturday 21 and Sunday, December 22 only!- Limit of 4"
8421,Refrigerated fruit juice - Trop50 - See in store varieties
45007,Layers - Choice of President - Sizes: 3-6
22537,Chocolate bars - see varieties in store
47087,Frozen Tourtier - Lower price of the year
26664,Spread
45906,Ice Sweets - Drumstick - View Varieties in-store
30222,tomato coulis
5228,Frozen duck - Category Utility
45,Biological Raspberry - United States - 50% discount
34278,Probiotic yogurt - Activia - See in store varieties
28252,Frozen dinner - Stouffer's
18390,Sliced charcuterie - see varieties in store
14645,Jam - Pure - View Varieties in store
45650,Chicken Eggs Free - Gros Caliber
32685,Window cleaner
14781,Mini Cucumbers - Canada
47622,"All Circulars '800', '650', 'Yes'); Return False \> Bags - see varieties in store """
13108,Frozen Whipped Flooring - Cool Whip - Best Prices year
32840,Sliced charcuterie - see varieties in store
43876,Laundry Detergent - Pods
38288,Licorice
49247,Red or White Wine - $ 6 Discount on Viniers 3-4 L - See Varieties in-store
23844,Cats Food - Elegant Medleys - See Varieties In Store
226,Instant Rice - See Varieties In Store
37229,Tea in Sachets - Orange PEKOE - * Bonus 20 points M
29586,Organic red pepper - from Spain or Mexico
37141,Potatoes Russet - Quebec - Canada # 1
21412,Pork lanyard chops
15100,Ice Cream With Vanilla
11152,Frozen Fish Nets - Select Select - $ 6 Economy
20410,Sliced or minced charcuterie - Natural Selections - see varieties in store
30884,Cake glazings
43213,Wiper - See Varieties in-store
1103,Ice Cream With Vanilla
45636,Chicken popcorn frozen - Pub style
41111,Carrots - Quebec - 50% discount
26509,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit"
19140,Cookies - METEO - Lower price of the year
47962,Fresh pasta - Ziggy's - See varieties in store
35003,Iceberg Lettuce - Quebec - Canada # 1
11568,Red Tomatoes of Organic Serre - Quebec
3500,Instant noodles
46306,Hygienic buffers - Pearl
32303,Cake mix
35427,Granola
43263,Refrigerated slippers
22087,Cereal - Corn Flakes
13791,Pork Back Côtes - Underjash Pack
33929,Pizza lift-au oven frozen
27284,Muffin mix
37257,Refrigerated dessert
30336,Crunchy bars - Special K
7606,Creamy and sweet coffee
37076,Crackers - Triscuit - See variety in-store
15650,English muffins
29214,SOCKEYE SALON FILLET WILD
25919,"Fruit snack - irresistible, wellness - Assortment without added sugar"
7615,Frozen thin crust pizza - Ristorante - See in store varieties
521,Jam - Smucker's
1577,Pasta
46359,Spread
11822,Marmalade - See Varieties in-store
9681,Frozen cookware - see varieties in store
32784,Frozen Rissolted Potato Sticks - From Thursday 22 to Sunday November 25th Only - The Rest of Week $ 1.99
13230,Lactose-free dairy products - See in store varieties
14444,Frozen Pizza - Trabec
33614,Organic almonds
37955,Snatcher
24944,Greenhouse orange peppers - from Canada and / or Mexico
45741,CUV CLEANER - 10X POWERFUL
48454,Wiper - Limit of 4 - $ 6.99 per additional item
9077,Sanitary napkins
21802,"Shrimp tray with soft cocktail sauce, frozen"
26856,Mushrooms Carnesses - Canada and / or the United States
8140,Cheese bar - Unnamed - See Varieties in Store - Limit of 4 - $ 5.49 per additional item
22178,Chocolate Tablets - Lindor - See Varieties In Store
48310,Red Peppers of Field - Quebec
18779,Cereal - Mini Wheats
42974,Carrot juice
37782,"Cereal - Buy 1 and get 1 GENERAL GENERAL MILLS LUCKY FRUITY CHARMS Box (340 g), Trix (303 g).Value of $ 3.99"
5328,Ice Dessert - Classical - Limit of 2 - $ 3.49 per additional item
5377,Layers - The Choice of President
11222,Ice Cream With Vanilla
9708,"White Eggs - Gros Caliber, Category A"
4091,Yogurt - Classical
12312,Frozen meal - Michelina's - View Varieties in store
37552,Tissue Paper - Unnamed - Limit of 4 - $ 5.99 per additional item
29518,Chocolate syrup - Nesquik
2785,Chewing gum
38511,Antisodorific or deodorant
13039,paninis
29613,English muffins
11453,Disinfecting wipes
41406,spinach babies
26489,Cookies - Praeventia - See in store varieties
2844,Peanut Butter - All Natural - Saturday 8th and Sunday 9 December Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
23761,Cookies - Choco
12159,Bleach
47194,Grain Coffee - Mont-Royal Burn
14447,Dietal drink
42832,Cereal for children - see varieties in store
36764,Mini Chips - Ace Bakery
9551,Beer - Mexico Beers - * Bonus 50 Points M
11815,Yogurt - Source
36873,Yogurt - Classical
36114,Frozen chicken burgers - see varieties in store
38430,Salmon
38226,Ice Cream With Vanilla
47234,Jam - Smucker's
8297,Organic cut carrots - from the United States
13152,Cats Food - Cat Chow - Save $ 1.50
16995,Green Beans - Canada
33415,Frozen Pizza - Giuseppe
4936,K-Cup bucket coffee
27428,Evaporated Milk - Carnation - See Varieties In Store
15887,Tissue Papers - Pack of 6 Boxes
21464,Rice
42255,Sache tea - lower price of the year
2132,"Frozen dessert - Classical - Saturday, July 14th only - Limit of 2 - $ 2.99 The rest of the week or by item outside the limit"
34064,Preparation for dinner - Hamburger Helper
46470,Soap
34931,couscous
22184,Toothbrush - Extra Clean
47293,Iced tea
46011,Layers - Buy 1 and get free 1 Huggies wet wipe box (64 one.) Worth $ 3.99.
7520,Yogurt Balkan - Original - See Varieties In stock
20891,Raisin bread
32271,Refrigerated lemonade
30918,Peanut butter - all natural - Saturday 20th and Sunday 21 July only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit
45064,Pastries - Del's Pastry - View Varieties in-store
25513,Refrigerated dessert
32455,cracker
14858,Hygienic paper - Fluff
19615,Smoked Meat - Schwartz's
9935,Ice Cream With Vanilla
21573,Refrigerated fruit juice - Hydrafruit - View varieties in store
46627,Refrigerated dessert
7704,Frozen Whipped Flooring - Cool Whip - Best Prices year
49683,Coffee in K-Cup buckets - McCafe
19008,Marmalade - See Varieties in-store
43253,Vegetable potato chips - Veggie Straws
11355,Liquid Laundry Detergent - * Bonus 25 Points M
42483,Frozen chicken burgers - see varieties in store
35467,Peanut Butter - All Natural
19370,Antiperspirants - see varieties in store
34969,vegetable shortening
48205,Classic Iceberg Salad - United States
28425,Jam - blue menu twice more fruits - see varieties in store
44853,Fruit Juice - Hydrafruit
49305,Cheese Cake - President's Choice - See Varieties In Store
12975,PEKOE orange tea in sachets
9383,Yellow greenhouse peppers - from Canada and / or Mexico and / or Honduras
38749,White Tuna - See Varieties In Store
25122,Soup - Gastronomy of the day - see varieties in store
44402,Vitamin C - 500 mg
35594,Chocolate Tablet - Unnamed - See Varieties In Store
40882,Frozen fruit - President's choice - See in-store variety
42202,Chocolate
47231,Red Potatoes - From Quebec - Canada No 1
11256,sports drink
40925,Frozen Dinner - O 'Sole Mio - See Varieties In Store
43978,"Frozen breaded chicken nuggets - Pub style - Sunday 29th and Monday, December 30th only - Limit of 4 - $ 6.99 per additional item - $ 6.99 The rest of the week"
28762,Refrigerated Beverage - Oasis Morning - See Varieties In Store
20836,Licorice - NIBS - See Varieties in-store
25087,Syrup
30999,Refrigerated fruit juice - see varieties in store
24382,Frozen cake - See variety in-store
28135,Sliced charcuterie - see varieties in store
31382,Layers - Snug & Dry
25948,Fruit Drink - See Varieties In Store
26390,Fresh thin chopped beef
37600,Energy Bars - Protilife - See Varieties in-store
39619,Syrup
36339,Chopped chicken - blue menu
13837,Jam
34451,Licorice
11109,Prosciutto
29049,Peanut Butter - All Natural - Saturday 19th and Sunday May 20th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
4988,Sardines
49201,Chocolate bars
26131,Frozen thin crust pizza - Ristorante - See in store varieties
14863,Jelly
19836,Frozen meal - Stouffer's - See in store varieties
31624,Jelly
34570,Licorice
28730,Sliced White Mushrooms - Canada - * Bonus 25 Points M In Buy 2
20896,Lip Balm - Baby Lips
45167,Marmalade - See Varieties in-store
40945,Beer Ultra - Buy 2 Caisses and get $ 15 off your grocery basket
15154,Mascara - Lash BLAST Active
17759,Cereal - Mini Wheats
31958,Chicken Broth - Campbell's
26363,Seafood flavored with crab
41782,Frozen Pizza - Giuseppe
5903,Hygienic paper - Fluff
15709,Ice Sweets - Drumstick - View Varieties in-store
1782,Refrigerated dessert
32115,Peanut Butter - Natural Crunchy - Saturday 15 and Sunday 16 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
8642,"Sausages coated with dough, frozen - Rolldog - save $ 3"
37788,Brie - Field Cream
16974,Hygienic paper - Fluff
47040,Cake Mix - Supermist
1555,Acetaminophen - Regular 325 mg
49505,Toothpaste - Total
3071,Creamy and light peanut butter
27658,Cereal - Captain Cerouche
5047,GASED MINERAL WATER
24031,Frozen Field - Drumstick - View Varieties in-store
15933,Rouge delicious apples - from the United States
37818,Dry Sausage - Craftsman - View Varieties In-store
46020,tomatoes
32030,"Jam, marmalade or spread"
26665,Chips - Unnamed
4455,Hygienic towels - see formats and varieties in store
36961,Litchis - Imported
42495,Chocolate treatments - Mini
47842,Frozen fries and chicken popcorn duo
15830,Chocolate - Chocolaterie des Trappist Fathers - See Varieties In store
1360,Frozen Whipped Flooring - Cool Whip - Best Prices year
16826,Hamburger breads - POM
41609,Jelly
3852,Chocolate and hazelnut spread
19767,Bars - Vector - See Varieties In stock
10998,Coffee in organic and fair grains
12626,White Eggs Omega-3 - Gros Caliber
22279,Dog Food - Dog Chow - See Varieties In Store
44176,Spicy fresh cheese
17193,Sliced charcuterie - see varieties in store
10620,Jam - Smucker's
4149,Muffin mix - * Bonus 15 points M
29804,Cream Cheese - Philadelphia
38488,Sliced charcuterie - see varieties in store
28885,Chewing gum
8721,Layers
35070,Frozen meal - Hungry-man - See in store varieties
15610,Hygienic buffers - Pearl
16996,Hygienic paper - Fluff
19053,Refrigerated pudding
10402,Red wine
26911,Organic Drink - President's Choice - See Varieties In-store
941,Dinner - See Varieties In Store
43492,Frozen Whipped Flooring - Cool Whip - Best Prices year
32712,"chopped beef, skinny"
33210,Nasal Vaporizer - Hydrasse
38164,cracker
45100,Tortillas in bowl
39820,Toothpaste - Sensitive Pro-Relief - Saturday 24th and Sunday 25 November Only - Limit of 6 - $ 5.99 per additional item
47479,Frozen Whipped Flooring - Cool Whip - Best Prices year
35176,fisheries
34188,Jam
12087,Pasta - Ancient Grains
8349,Crunchy peanut butter
17438,Frozen Pizza - Giuseppe
48761,Biological Greek Yogurt - Oikos - View Varieties in-store
12450,White Eggs Omega-3 - Gros Caliber
19305,Gassed source water
7647,Cookies - Saturday 15 and Sunday 16 December only - Limit of 4 - $ 2.99 The rest of the week or by article out of bound
12419,"Charcuterie, Prosciutto / Parma ham"
31562,Masks - Pure Clay
48015,Iced tea
48287,Smoked sausages coated with frozen dough - Original - * 50 Points Bonus m
34124,Green grapes without glitches - Mexico
38239,Yogurt
40476,lawyers
22025,groats
24097,Frozen Cake - Deep'n Delicious
28527,Honey
47813,Jelly - see varieties in store
37933,Frozen thin crust pizza - Giuseppe
23560,"Refrigerated orange juice, without orange pulps"
17997,Chips - Poppables - View varieties in store
30744,Yogurt - Source 0%
39142,Hamburger breads - see varieties in store
33109,Marmalade - See Varieties in-store
34042,Chocolate treatments - Hershey's - View Varieties in-store
9053,Frozen meal - Choice of President - See Varieties in-store - * Except for large formats
9401,Corn syrup
35123,Crunchy bars - Special K
30778,Ice Dessert - Classic - See Varieties In Store
4985,Gruau - Fast
11408,Barres - Protilife
38290,Refrigerated sausage dough
26152,Peanut Butter - All Natural
27024,Peanut Butter - Crunchy - Saturday 1 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
14347,Seasoned chicken straps
1308,Bars - see varieties in store
34689,Vitamin C - 500 mg
17758,Molding film
18544,Frozen thin crust pizza - rustico
6089,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
14872,Bars - Nature Croque
2014,Mined with ham
28377,Vegetable oil
41716,Powder preparation for infants - save up to $ 3
7728,Yogurt - Classical
27511,Organic red cabbage
14335,Ice Sweets - Drumstick - View Varieties in-store
41861,Ice Cream With Vanilla
2078,Bleach
29744,Body cleaner
26863,Vegetable Straws - Veggie Straws
26790,Refrigerated fruit juice mix - Tropics - See varieties in store - Limit of 4 - $ 3.99 per additional item
38567,quinoa
40562,Strawberries - Quebec - Canada # 1 - 300 points optimum
27451,Energy Bar - See Varieties In Store
23824,Tartinade Hoummos
46307,Liquid soap - see varieties in store
29460,Disinfecting wipes
9781,English muffins
36675,Wind flights
47008,Fragrant jasmine rice
11718,Black Forest Smoked Ham Without Nitrite Sliced
30305,Cooked and frozen pork back ribs - 40% savings
29074,Chocolate
31886,Peanut Butter - Creamy Lightweight
21760,Instant Rice - See Varieties In Store
3843,Ice Cream With Vanilla
4591,Cheese - See Varieties In Store
46069,Beer - Buy 2 Caisses and get $ 15 off your grocery basket
12074,Lemons
32281,Cats Food - Cat Chow - Save $ 1.50
28670,Instant Gruau - Buy 2 and Get FREE The Third
4305,Red Potatoes - From Quebec - Canada No 1
35346,Frozen breaded chicken tabs
8271,Frozen cheese cake cups - see in store varieties
38763,Pistachio
18926,Papaya
14564,Wind flights
30319,cracker
38247,Frozen Pizza - Giuseppe
2350,Bars
29675,Gas Drink - Coke - See Varieties in Store - 50% off
8670,Chocolate - Lindor - See Varieties in-store
43987,"Acetaminophen - Complete - Cold, Cough and Influenza"
30830,Frozen Chicken Pâté - Mother Michel - See Varieties In Store
21658,Dinner - Annie's - See Varieties in-store
24425,Toothpaste - Sensitive
24150,Whipped cream cheese - Philadelphia
28704,"Beef, roast coast"
23293,Frozen fruit - President's choice - See in-store variety
131,frozen vegetables
13042,Craquins - Goldfish - Buy 2 and get the third third
40620,Colossal snow crab - Gaspésie
41151,Cranberry Infused Water - PACT - See Varieties In stock
26723,Instant Coffee - Unnamed - See Varieties In Store
48070,Ice Cream With Vanilla
23040,Peanut Butter
43428,Batteries - max
34362,Yellow greenhouse peppers - from Canada and / or Mexico and / or Honduras
14298,Organic Cereals - Nature's Path - Save $ 2.02
5149,Rice
29211,Cookies - Maple Leaf
22885,Red Potatoes - From Quebec - Canada No 1
19723,Crackers - Crunchy Ritz and Thin
39427,Frozen fruit - President's choice - See in-store variety
48765,Beer - Buy 2 Caisses and get a $ 15 reduction on your other groceries
11068,Cashew drink
16154,"Hygienic paper - Saturday, June 16th only - limit of 4 - $ 5.49 the rest of the week or by article out of bounds"
15460,Black Forest Smoked Ham Without Nitrite Sliced
2950,Hygienic buffers - Pearl
48326,Snowfall - View Varieties In store
7695,Chocolate and Hazelnut Spread - President's Choice
17862,Max batteries
13733,PEKOE orange tea in sachets
10350,Wax
1886,Softening textile
8069,Instant coffee - creamy and sweet
17835,Frozen Pizza - Trabec
40734,Body vaporizer
18632,Cereal - Krave
17119,Hygienic buffers - Pearl
21452,Marinade - See Varieties In store
13910,"Frozen Pizza - Casa di Mama - Saturday 27 and Sunday, October 28th only - Limit of 4"
34693,Ice Sweets - Drumstick - View Varieties in-store
45416,potatoes
39162,Provolone cheese
29579,Red Potatoes - From Quebec - Canada No 1
34086,Portions of frozen salmon
20302,Cheese - See Varieties In Store
20670,Frozen gluten free chicken straps
31268,Lipstick - Signature
43447,Frozen Pizza - Giuseppe
37853,Frozen Pizza - Giuseppe
9238,Ice Cream With Vanilla
41949,Soup mix - see varieties in store
1602,Lipstick
4397,Lozenges
17316,Frozen Fish Sticks - See Varieties In Store
30014,Acetaminophen - Regular 325 mg
33493,Muffins
24571,Eye Tracer - Infallible
23064,Ice Dessert - Classic - See Varieties In Store
48226,Black Forest Smoked Ham Without Nitrite Sliced
5923,Donuts - Annette's
32237,Frozen Cake - Deep'n Delicious
823,Frozen scallops - 80-120 units / lb size
43279,Gluten-Free Crustles - Crispy Minis - View Varieties In Store
408,Cream cheese icing - Philadelphia
10804,Instant Gruau - See Varieties In Store
8016,"Charcuterie, mined meat"
48672,Tissue Papers - Pack of 6 Boxes
41118,Biological hummus - humm!- View varieties in store
39394,Hygienic paper - Fluff
36743,Gas Drink - Coke Diet
40354,Frozen rock potatoes
11390,Antisodorific or deodorant
45359,Black Forest Smoked Ham Without Nitrite Sliced
39491,cracker
32690,sports drink
29801,sports drink
330,Frozen Pizza - Vintage Pizzeria
14962,Chocolate treats
18881,Dry atomizer - Dry
12953,Batteries - max
25814,Chocolate Tablet - Swiss Classic - View Varieties in-store
44100,Capicollo in the old sliced for lunch
13278,Tissue Papers - Pack of 6 Boxes
24987,Citrus Beverage - Sunnyd
46578,Ultra beer
36412,Frozen breaded chicken tabs
22952,Apple Compote - Free
33754,Biscuits - Maxi-Fruit - See Varieties In store
7628,"Chips - Saturday, July 13th only!- Limit of 4 - $ 4.49 The rest of the week or by item outside the limit"
27548,Dog Tapers - Breath Buster
31549,Hearts of Romaine Lettuce - Quebec - Ordinary price: $ 3.49
30297,Cooking Chocolate - Baker's
45819,Antiperspirant - Axis - Saturday 6th and Sunday July 7th only!
29145,Meal replacement
48747,Baby baby toiletries
8168,Jam
32428,Instant Coffee - Taste's Choice - See Varieties In Store
30756,Cashew nut
38847,Peanut Butter - All Natural
18465,CREAM 10%
6212,Pale tuna - Ocean's
24067,Black Forest Smoked Ham Without Nitrite Sliced
37868,Teaser
29523,Crackers - Melba Sofa
44621,Ice Cream With Vanilla
33846,"Big White Eggs, Grade A - Saturday 27 and Sunday 28 April only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week"
30659,Hygienic paper - Fluff
34202,Instant coffee
16240,Frozen Breaded Chicken Chest Fries - Pub Style
9536,sweetened condensed milk
22196,Marinades - See Varieties In store
13024,Jam - Smucker's
15366,Frozen pancakes - EGGO
21150,Apple pie - market delights
44408,Hygienic paper - Fluff
9963,cheese without lactose
37013,Baby Baby Toiletries - See Varieties In Store
38301,"Refrigerated orange juice, without orange pulps"
43743,Chocolate bar - Dairy Milk - See in store varieties
23124,Natural gas source water
3546,Frozen Pizza - Ristorante - Saturday 2 and Sunday October 3rd only - Limit of 4 - $ 3.99 per additional item - $ 3.99 The rest of the week
6474,"Chocolate - Lindor - Saturday, January 26th Only - Limit of 4 - $ 2.99 The rest of the week or by item outside limits"
43632,Organic Celery - United States - * Bonus 10 Points M
13400,Fridges
42105,Capillary Products - Whole Blends - See Varieties in-store
35038,Cereal - Special K
41065,Madeleines
7554,Iced tea
4314,waffles
12069,Smoke chicken sausages
15336,Disinfecting wipes
42873,Grated cheese - Unnamed
48357,Apple Compote - Free
45788,Dog Tapers - Beggin Strips
26307,Rouge delicious apples - from the United States
40720,Soap
18606,Organic food for baby
1688,English muffins
39350,Honey - Unnamed
34339,Ice Milk - See Varieties In Store
21500,Capillary Color - Feria
12564,Gas Drink - Coke Diet
5982,Frozen Whipped Flooring - Cool Whip - Best Prices year
46811,Frozen thin crust pizza - Ristorante - See in store varieties
27141,Ice Sweets - Gelato
29543,Natural Source Water - Pure Life
11790,Baby Toiletries - Johnson's - See Varieties in-store
10568,Peanut Butter - All Natural
25450,Frozen donuts
45253,Pita bread
39192,pineapple
22784,Beef concentrated broth
30191,Cereal - Special K
16241,Salty Butter - Save $ 1.40
34600,Honey - President's Choice - See Varieties In Store
9510,Pineapple - from Costa Rica
8927,Accompanying dish - Sidekicks
22829,HALAL chicken smoked sausages
5818,"Peanut butter - crunchy - Saturday 14 and Sunday, September 15th only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit"
6142,Cheese - Sir Laurier d'Arthabaska
36056,Black Forest Smoked Ham Without Nitrite Sliced
17388,Camembert - The Calendos
29432,Pistachio
38607,Ice Sweets - Drumstick - View Varieties in-store
35998,Snack - Lunch Mate Stackers
22048,sports drink
19766,Pâté with three frozen meats
18971,spinach babies
32338,tomato coulis
32732,Cookies - Normandy - See Varieties in store
23609,Instant Coffee - Taste's Choice - * Bonus 20 Points M
24407,Rice and Grains - Express Bistro - View Varieties in-store
42226,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
9434,Smoked beef
14211,Accompanying Flat - Express Bistro
46838,Accompanying dish - Side Kicks - See in store varieties
42224,Frozen Dinner - O 'Sole Mio - See Varieties In Store
8105,Hygienic towels u
17325,Antisodorific or deodorant
860,Spread
32607,"Big White Eggs, Category A - Saturday 30 and Sunday March 31st - Limit of $ 2 - $ 2.29 per additional item - $ 2.49 The rest of the week"
28804,Frozen waffles - EGGO
38833,Cookies - Goglu
25143,Honey - Unnamed
35166,Textile softening in leaves
27328,Wipes
7693,Bouillon with 30% less sodium - Campbell's - See in store varieties
26298,Pâté - See Varieties in store
36753,Hot Chocolate Mix - Carnation
34409,instant coffee
27681,Pale tuna
20314,Honey
47417,Tartiand - Double Fruit - See Varieties In stock
35765,Jelly - Smucker's - View Varieties in-store - * Bonus 15 Points M
43295,Fruit snack - Mott's - See varieties and formats in store
37574,Chicken skewers with vegetables - see varieties in store
40528,Gas Drink - Coke
673,Shower gel
16641,Tea
34949,Aluminum Paper - 50% discount
10265,Coffee in Capsules - Nabob
15878,Candy
44139,Spread
22844,Chocolate-hazelnut spread
1826,Salty Butter - Unnamed
4932,Ice Cream With Vanilla
18963,Frozen Whipped Flooring - Cool Whip - Best Prices year
7762,Turkey strips Nature
8638,Chocolate treatments - Hershey's - View Varieties in-store
7077,Air Purifier - FreshMatic
20743,Yellow greenhouse peppers - from Canada and / or Mexico and / or Honduras
6585,Pasta - See Varieties In stock
15664,Sliced charcuterie - see varieties in store
43175,Instant Coffee - Saturday 6th and Sunday 7th April Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
3859,Red Tomatoes of Organic Serre - Quebec or Canada
36342,Coffee in organic and fair grains
34496,Ice Dessert without dairy products - Häagen-Dazs - See Varieties in-store
