unique_id,name,category
19286.0,"Refrigerated orange juice, without orange pulps",juices
29307.0,Food for dogs - Protein 1st - See variety in-store,dog food
14277.0,"Ground coffee - traditional, average roasting",coffee
14333.0,Instant snack - see varieties in store,snacks
44808.0,Window cleaner,cleaner
46734.0,Oranges without glitches - the United States,oranges
28655.0,Lash Laundry Detergent - Limit of 4 - $ 4.99 per additional item,laundry detergent
3177.0,Incontinence Towels - Discreet,towels
16019.0,Red Onions - from Quebec - Canada # 1,onions
48004.0,Hygienic Towels - * Bonus 20 Points M,hygienic towels
10545.0,Toothbrush - Twister - Saturday 21 and Sunday 22 September only.- limit of 4 - 99 ÃÂÃÂ¢ per additional article,toothbrush
18682.0,Blanching Blandes - 3D White Vivid Whitestrips,blanching blandes
45465.0,"Milk 3.25% - Lactose-free - Buy 1 and get free 1 AGROPUR ALLURE (270 g), worth $ 5.49",milk
41020.0,Cake glazings,cake
4927.0,Dishwasher Detergent in Capsules - Powerball,dishwasher
45246.0,Meal Substitute - See Varieties In Store,meal
33810.0,"Fresh pork loin chop, with OS",pork
18272.0,Gruau - See Varieties in-store,gruau
42518.0,?,salt
37791.0,Frozen meal - O 'Sole Mio - See in store varieties,frozen meal
28826.0,Frozen frozen frayed pork,frozen pork
27239.0,Snack - lunch mate - see varieties in store,snacks
5913.0,Boston lettuce,lettuce
44128.0,Maple Syrup - Quebec,maple syrup
34850.0,Fresh chicken breast with back,chicken
23166.0,Protein Bars - Special K,bars
23155.0,Cookies - Vital - View Varieties in store,cookies
17131.0,Capillary Color - Nice'n Easy - See Varieties In Store,stationary
28626.0,Frozen Flat Bread - President's Choice,bread
49547.0,Beer in cans - Buy 2 crates and get an IgA gift card of $ 15,beer
5236.0,bagels,bagel
49543.0,Pomelo - from China,pomelo
29251.0,Granada - of the United States,granada
852.0,Frozen fruits - President's choice,frozen fruits
12427.0,Biological Grape Tomatoes - Quebec,tomatoes
25640.0,Pepperes - Schneider's,pepperes
35015.0,"shrimp, medium-sized",fish
43631.0,Cereal - Nesquik,cereals
1747.0,Bar,bars
25132.0,"Peanut butter - Natural crunchy - Saturday 6th and Sunday, July 7th only!- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.",peanut butter
34418.0,Cookies - weather - See varieties in store - save 50 ÃÂÃÂ¢ more to buy 2 products with a good-discount in store,cookies
6809.0,Yogurt - Probio,yogurt
41131.0,Raspberries - Mexico,raspberries
15720.0,Non-dairy drink with almonds - Almond Breeze,drinks
30955.0,Gnocchi,gnocchi
7178.0,"Liquid Foundation - Clean - Saturday, November 10th Only - $ 5 - $ 7.99 The rest of the week or by article out of bound",personal care
31154.0,Flooded Pizza - Oven Lift,pizza
44475.0,Toilet paper - VELOUR - SATURDAY 1 JUNE ONLY.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit.,toilet paper
21793.0,Refrigerated sausage dough,dough
40691.0,Arles of Fresh Grenada - from the United States,none
22007.0,Frozen meal - O 'Sole Mio - Buy 1 and get the second second,frozen meal
13709.0,Blanching Blandes - 3D White Vivid,blanching blandes
49038.0,Celery - the United States or Spain,celery
14862.0,Rice Chips - Crispy Minis - See Varieties In Store,chips
28356.0,Organic Celery - United States - * Bonus 10 Points M,celery
12760.0,Lince-Mouth - Total Care,lince-mouth
23086.0,Green peppers - from the United States,peppers
30944.0,Candle - see varieties in store,candle
4940.0,cottage cheese,cheese
42577.0,Gallettes - Tradition - See Varieties in-store,gallettes
30934.0,Current Persal - of the United States or Mexico,current persal
36962.0,Hygienic stamps - Sport,hygienic stamps
41779.0,Cookies - Normandy,cookies
35898.0,"Peanut butter - Natural crisp - 25 miles a bonus for the purchase of 4. - Friday, May 17th only!",peanut butter
40772.0,Max,max
6473.0,Underprint - Radiant,underprint
39597.0,Layers,layers
33671.0,Organic Beets - Quebec,beetroot
27885.0,Beer in cans - Buy 1 box and Provigo will pay the equivalent of taxes and the setpoint.($ 7.04),beer
29503.0,Frozen Tartlets - FÃÂÃÂ©lix Norton,frozen tartlets
38347.0,Chips - Saturday 6th and Sunday 7 April only - Limit of 4 - $ 4.49 The rest of the week or by item outside the limit,chips
23020.0,Frozen Field - Drumstick - View Varieties in-store,frozen field
7393.0,Shampoo - Whole Blends - Saturday 17 and Sunday 18 August only.- $ 3.99 the rest of the week,shampoo
47314.0,Flour - Brodie xxx,flour
35833.0,Extra-skinny chopped pork,extra
27936.0,Stuffing Mix - Stove Top,pork
9138.0,Lobster Goberge - Seaquest,lobster
42297.0,Carrots Nantes - Mexico,carrots
37836.0,Refrigerated orange juice mix - see in store varieties,juices
13951.0,Peanut Butter - Lightweight and Creamy,peanut butter
42743.0,Partially skimmed milk 2% - finely filtered,milk
30553.0,CUV CLEANER - 10X POWERFUL,cleaner
25952.0,Biscuits - Realfruit - View Varieties in store,biscuits
25745.0,Yogurt with fruit at the bottom - Activia - See in store varieties,yogurt
26885.0,"Hygienic paper - Saturday, June 16th only - limit of 4 - $ 5.49 the rest of the week or by article out of bounds",hygienic paper
5456.0,Apple Compote - Fruiting Mott's,apple
43404.0,"White Eggs - Gros Caliber, Category A",egg
12543.0,Powder preparation with Omega for infants - Money - see Varieties in store,baby product
29640.0,Grain Coffee - See Varieties In Store,coffee
42803.0,Frozen quiche,frozen
39518.0,Cereal bars - Nutri-Grain,bars
37094.0,Hygienic Paper - Waterfalls,hygienic paper
7715.0,Deodorant - Axis,deodorant
14536.0,"Hygienic paper - Original - Saturday, July 13th only!- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit",hygienic paper
17590.0,Red curly lettuce - from Quebec,lettuce
43960.0,Pasta - Ancient Grains - See Varieties In-store,pasta
10574.0,Lunch,lunch
18975.0,Chicken Popcorn - Thursday 9 to Sunday 12 January only,chicken
20998.0,Fruit Cocktail - See Varieties In Store,fruit
41332.0,Wipes,wipes
4302.0,"Big white eggs, category A",egg
11477.0,Jam - Smucker's - * Bonus 20 Points M,jam
1368.0,"Refrigerated orange juice, with pulps - Premium",juice
48192.0,Organic Celery - United States,celery
43369.0,Oysters Cocktail - Quebec,cocktail
4614.0,Soda,drinks
47931.0,sugar,sugar
26168.0,Toothbrush - Extra Clean - Saturday 3 and Sunday 4 November alone - Limit of 4 - 99 ÃÂÃÂ¢ The rest of the week or by article out of bounds,toothbrush
44460.0,Jam - see Varieties in store,jam
13544.0,French bifteck with pepper - from the interior of round - * bonus 25 points m,peppers
678.0,Energy drink,drinks
40795.0,Candi-To - Canada or Mexico Tomatoes - Canada No,tomatoes
5151.0,"White eggs, extra large caliber",egg
36488.0,Gas Drink - Saturday 12th and Sunday 13 May Only - Limit of 4,drinks
47984.0,Frozen meal - skipped sensations,frozen meal
4312.0,Frozen meal - Simply,frozen meal
34745.0,Infant Preparation - Go & Grow,baby food
15683.0,"Frozen Pizza - Rustico - Saturday 2 and Sunday, February 3rd only - Limit of 4 - $ 6.99 The rest of the week or by item outside the limit",frozen pizza
28931.0,Beets - Quebec,beetroot
5181.0,Bar proteins - protilife,bars
13032.0,Sweet peas - Peru,peas
16696.0,Smoked sausages without nitrite,sausages
2477.0,Cucumber without glitches - from Quebec or Canada,cucumber
29115.0,Bars - Lunch,bars
19443.0,"Chips - Saturday 21 and Sunday, December 22 only!- Limit of 4",chips
5865.0,Grenade,grenade
49282.0,Fresh spinach - from Quebec,spinach
24799.0,Prosciutto,prosciutto
43301.0,Table syrup,syrup
38593.0,Chocolate - Lindor - See Varieties in-store,chocolate
48508.0,Frozen Fish Burgers - See Varieties In Store,frozen fish
38615.0,Accompanying dish - Sidekicks,side dish
49491.0,Lip Baumes - Kiss,personal care
9162.0,Dishwasher detergent in pellets - * bonus 35 points m,detergent
41549.0,Biscuits - Maxi-Fruit - See Varieties In store,biscuits
44027.0,Wiper - max - limit of 4 - $ 5.99 per additional item,wiper
21227.0,Barres - Sweet & Salted,bars
28449.0,Choukraut - Bick's,food
16353.0,Save Foie Duck Brandy,duck
13751.0,Mascara - Super Size,personal care
28334.0,Black grapes without glitches - Mexico,grapes
32329.0,Blueberries - Peru - Category # 1 - 35% discount,blueberries
17553.0,Bathroom cleaner,cleaner
31461.0,Vitamin D,medicine
49381.0,Salami - View varieties in store,fish
45511.0,Sachets - See Varieties in-store,fish
13329.0,Corn to burst in the microwave - Orville Redenbacher's,cornets
29030.0,Mouthwash - Pro-Health,mouthwash
10673.0,Hot Dog breads - ultra-soft,bread
25205.0,"Boneless pork lanyard chops, center cut",pork
10234.0,Drink for Sports - See Varieties In Store,drinks
13107.0,Body Cleaner - See Varieties In Store,cleaner
25817.0,Good burger without meat Veggie,burger
6337.0,Capillary Color - Olia,stationary
12299.0,Crusts for frozen 3-inch tartlets,crusts
27930.0,Cheese - Gouda,cheese
6128.0,apples,apple
12464.0,Shaving Cream - Foamy,personal care
3040.0,Grain Coffee - St-Denis Burn - * Bonus 45 Points M,coffee
7881.0,Craquins - Goldfish - Buy 2 and get the third third,fish
35378.0,Sachets Tea - Saturday 20th and Sunday 21 April only - Limit of 4 - $ 3.99 The rest of the week or by article out of bounds,tea
7480.0,Creamy light peanut butter - save 50 ÃÂÃÂ¢ with a good-discount in store,peanut butter
6704.0,Cake Mix - Signature,cake mix
19811.0,Brunette Asian pears - from China - 50% discount,pears
48974.0,Skin care products - see varieties in store,personal care
21575.0,Instant Coffee - Saturday 11th and Sunday 12 January Only - Limit of 4 - $ 3.99 per additional item - $ 3.99 The rest of the week,coffee
3699.0,"Bars - Sweet and Salted - Limit of 12 per customer - From Friday 19 to Saturday, October 20th only",bars
10407.0,Frozen Pizza - Vintage,frozen pizza
40146.0,vegetable burgers,vegetable
20797.0,Peanut Butter - Creamy and Light - Saturday 15 and Sunday 16 September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,peanut butter
20303.0,Body Cleaner - Axis - Save $ 2.81,personal care
10973.0,Lince-Mouth - Ultra Clean,cleaner
33701.0,Yogurt - Activia - View Varieties in-store,yogurt
38844.0,"Buffered corn - Saturday 7th and Sunday, December 8th only!- Limit of 4",cornets
45596.0,Alcoholic drink,drinks
17723.0,Cookies - Vital,cookies
18317.0,Rice Squares - Rice Krispies,rice
14330.0,Frozen dinner - Stouffer's,frozen dinner
57.0,Hygienic paper - Original - Saturday 20th and Sunday 21 April only - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds,hygienic paper
13755.0,"Peanut butter - all natural - Saturday 7th and Sunday, December 8th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",peanut butter
28748.0,cucumbers,cucumber
45944.0,Blueberries - Canada and / or the United States,blueberries
7557.0,Creamy and sweet coffee,coffee
17901.0,gluten-free bread,bread
29325.0,Cheese - Oka the craftsman - Sliced with charcuterie,cheese
22690.0,Frozen breaded chicken - see varieties in store,chicken
15719.0,Pizza Frozen Thin Crust - Stretched by hand,pizza
42167.0,"Brown eggs with omega-3, big caliber",egg
44882.0,Dog food,dog food
39470.0,Layers - Little Movers,layers
43056.0,Pudding or Dessert - Snack Pack - See Varieties In Store,dessert
10675.0,Mix of lettuce - from Quebec,lettuce
14284.0,Pulp Powder - Fleischman's,pulp powder
7332.0,Biological Strawberries - United States - Category # 1,strawberries
46041.0,Frozen lobster flesh - Canada,fish
9839.0,Frozen breaded fish fillets,fish
34092.0,Energy bar - JOI - See in store varieties,bars
5480.0,Pure BeauRivage maple syrup,maple syrup
30035.0,Ice Cream - See Varieties In Store,ice cream
17429.0,Bar snack,bars
25806.0,"Peanut butter - creamy and light - Saturday 23 and Sunday, November 24th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",peanut butter
7134.0,Coffee Capsules - See Varieties In Store,coffee
43355.0,Tissue paper,tissue paper
46782.0,Tomatoes - See Varieties In stock,tomatoes
22666.0,Frozen crispy fried chicken,frozen chicken
23957.0,Tuna - Unnamed - See Varieties In Store,tuna
5441.0,Juice or cranberry cocktail - see varieties in store,juices
39332.0,Folly laminated,folly
23009.0,"pork, thongs",pork
41349.0,Organic red cabbage,cabbage
21012.0,Stew,stew
7717.0,Peanut Butter - Creamy - Saturday 8th and Sunday 9 December only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,peanut butter
12332.0,Chocolate - Golden Gallery,chocolate
14453.0,Frozen Barbecue Pork Back CÃÂÃÂ´tes - See Varieties in Store - Save $ 4,frozen pork
36865.0,Oil air purifier - see varieties in store,oil
47738.0,Frozen breaded chicken burgers - pub style - limit of 4 - $ 7.99 per additional item,frozen chicken
10396.0,Yogurt - Yocrunch - View Varieties in store,yogurt
30204.0,Cats Food - Proactive Health - See Varieties in-store,cat food
25438.0,Gruau - Fast,gruau
6476.0,"Chocolate treatments - Saturday, October 20th only - Limit of 4 - $ 13.99 The rest of the week or by item outside limits",chocolate
30563.0,"Concentrated, frozen extension - See in store varieties",none
34320.0,Blueberries - Mexico and / or Peru and / or Chile - Category # 1,blueberries
21754.0,Pizza Frozen Snacks - Bagel Bites,frozen pizza
27371.0,Frozen fries potatoes - see varieties in store,potatoes
21338.0,Frozen meal wellness,frozen meal
7861.0,Apple juice and refrigerated pear - Quebec,juices
32663.0,Cashew nut,cashew
37934.0,Drink,drinks
35395.0,Rhubarb - Quebec - Canada # 1,rhubarb
17795.0,Margarine with lawyer oil - * Bonus 25 points,oil
11489.0,Nail Polish - Insta-Dri,personal care
16569.0,Frozen Fries - Red Stick,frozen fries
25148.0,Soup mixture in bags - Cup-a-Soup - Saturday 22 and Sunday 23 June only.- Limit of 4 - 4/5 $ the rest of the week or by item outside the limit.,soup
28528.0,Whipped peanut butter - save 50 ÃÂÃÂ¢ with a good-discount in store,peanut butter
48667.0,Vegetable Pill - vegetation - See Varieties In Store,vegetable pill
13214.0,Barres - Protein,bars
46409.0,Shower gel,personal care
13920.0,Foundation - Ready Gorgeous Set,personal care
29363.0,Young biological spinach - the United States,spinach
20070.0,Beer in Canadians - Buy 2 Caisses and Maxi will pay the equivalent of taxes ($ 8.98).In participating stores.,beer
34578.0,Instant coffee - via,coffee
8104.0,Match Rinse - Total,laundry detergent
1119.0,"Refrigerated orange juice, without pulps",juices
48746.0,Pizza lift-au oven frozen,pizza
9323.0,Cutting Puding - See Varieties In Store,food
30720.0,Energy Supplement - Super Energex +,drinks
11720.0,Ground decaffeinated coffee,coffee
39041.0,Nutritional supplement based on children's milk - Good start 3 - See in store varieties,baby product
34428.0,Frozen Chicken Chest Burgers,chicken
23372.0,Ice treats - Drumstick - See varieties and formats in store,ice cream
44709.0,Yogurt - 100% Natural,yogurt
34483.0,Dishwasher,dishwasher
30573.0,"Big White Eggs, Grade A - Saturday 19 and Sunday 20 January Only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week",egg
11011.0,Young Spinach - US,spinach
35174.0,"Toothpaste - Maxfresh - Saturday 14 and Sunday, September 15th only.- limit of 4 - 99 ÃÂÃÂ¢ per additional article",toothpaste
43951.0,Greenhouse orange peppers - Mexico and / or Spain and / or Honduras,peppers
35563.0,Tissue Paper - Unnamed - Saturday 12th and Sunday 13 October only.- limit of 4 - 4.99 the rest of the week or by article out of bounds,tissue paper
39476.0,Chips - Saturday 30 and Sunday March 31st - Limit of 4 - $ 4.49 The rest of the week or by article out of bounds,chips
12808.0,Honey - the honey of ÃÂÃÂmilia - see varieties in store,honey
37264.0,Fondue Sauce - See Varieties In Store,sauce
44361.0,Raspberry - Mexico - Category # 1,raspberry
38789.0,Crackers - Melba Sofa,crackers
3577.0,Vitamins D - 1000 IU,medicine
18103.0,Pepperoni,pepperoni
28454.0,"Liquid Washer, -35 ÃÂ¢ÃÂÃÂ - Unnamed",liquid washer
39498.0,Apples Granny Smith - United States - Extra Category of Fantasy,apple
1578.0,Thirsty drinking,drinks
23.0,Frozen Bay Scallops - Size: 80-120 Units / LB,frozen bay scallops
26090.0,Water melon / watermelon,watermelon
46541.0,Hygienic paper - President's choice - limit of 4 - $ 5.99 per additional item,hygienic paper
41906.0,White corn syrup - Lily White,syrup
9779.0,Frozen Singles - Drumstick - View Varieties in-store,chicken
33045.0,"Fresh chicken breasts boneless, skinless, without net",chicken
36395.0,Food Containers - See Varieties In-store,food containers
15477.0,Bars - Vector - See Varieties In stock,bars
1775.0,Pasta - Lasagna,pasta
22802.0,Frozen breast breast chest tongues,chicken
44893.0,Frozen breaded chicken nuggets - Pub style - Limit of 4 - $ 6.99 per additional item,frozen chicken
3332.0,Refrigerated orange juice,juices
2017.0,Solar care products,solar
12068.0,Orange without glitches - South Africa,oranges
21497.0,Cake gloss,cake
25693.0,beets,beetroot
11069.0,Refrigerated apple juice - limit of 4 - $ 3.99 per additional item,juices
34364.0,Mature - the United States or Mexico,mature
32056.0,100% Canadian liquid honey,honey
37674.0,Frozen chicken breast croquettes,frozen chicken
47900.0,Sliced turkey,turkey
9896.0,Frozen meal - Stouffer's - See in store varieties,frozen meal
10840.0,Couscous,couscous
15618.0,Cheese - waterfowl,cheese
34682.0,"Refrigerated Orange Juice, with Pulps - Simply - Limit of 4 - $ 3.49 per additional item",juices
34054.0,Perfume Enhancer for Laundry - View Varieties In stock,personal care
36051.0,Lawyer,lawyer
44151.0,Battery Toothbrushes - See Varieties In Store,toothbrush
16882.0,Margarine - Traditional,spread
46471.0,Cerear bars - Nutri-Grain - See in store varieties,bars
11874.0,Caramel Spreads - * Bonus 20 Points M for Buying 2,spread
28647.0,Cough lozenges,medicine
12100.0,Tortillas in bowl,tortillas
25980.0,Peanut butter - creamy and light - Saturday 11 and Sunday 12 May only.- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.,peanut butter
5769.0,Antiperspirants - High Endurance,medicine
22141.0,Butternut squash - Quebec,squash
32852.0,Flavored Water - Pure Life Splash,water
30103.0,Bags - See Variety in Store - * Bonus 15 Points M,bags
31221.0,Refrigerated fruit juice - health break - see varieties in store,juices
14011.0,Refrigerated water melon drink,drinks
37803.0,"Whole wheat baguette, cooked in store",wheat
41605.0,Refrigerated orange juice - Pure premium,juices
10989.0,Fruit Juice - Hydrafruit,juices
49593.0,MORTADELLE - Ordinary price: $ 3,mortadelle
7007.0,Frozen Pizza - Casa di Mama - View Varieties in-store - Saturday 7th and Sunday 8 September only - Limit of 3 - $ 3.99 per additional item - $ 3.99 The rest of the week,frozen pizza
37284.0,Bars - Nutrigrain - View Varieties in store,bars
32605.0,canned pineapple,pineapple
40632.0,Organic cucumbers,cucumber
32951.0,Frozen breaded fish fillets - see varieties in store,frozen fish
44948.0,Ice Cream - HaÃÂÃÂ¤gen-Dazs - View Varieties in-store,ice cream
17416.0,Red Potatoes - From Quebec,potatoes
22842.0,Hazelnut-chocolate spread,speread
46257.0,Soup Mix - Cup-a-Soup - View Varieties In-store,soup mix
9866.0,Pasta - blue menu - see varieties in store,pasta
6384.0,Panini rolls,panini
9007.0,Meal Set - See Varieties In Store,meal set
4207.0,Complex B50,medicine
25609.0,Apples Russet - Quebec - Canada of Fantasy - Best Awards of the Year,apple
3161.0,Mouthwash - See Varieties In Store,personal care
5426.0,Boneless fresh chicken breasts - premium - high without antibiotics,chicken
10719.0,Empire Apples - Quebec - Category # 1,apple
48705.0,Pasta - Ready Pasta - See in store varieties,pasta
43832.0,Ice treats - HÃÂÃÂ¤agen-Dazs,ice cream
13219.0,Breaded fish croquettes - the captain's cheerborn,fish
6987.0,Cleansing Wipes - Marcell,wipes
31759.0,Margarine - * Bonus 25 points m,spread
49552.0,Rice and Grains - Express Bistro,rice
23243.0,Frozen Onion Washers - McCain,frozen onion washers
14366.0,Toothpaste - Pro-Enamel,toothpaste
30390.0,Tea - President's Choice - See Varieties In Store,tea
26032.0,Gas Drink - Limit of 4 - $ 3.99 per additional item,drinks
37074.0,"Tea - Saturday 4th and Sunday, January 5th, only - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week",tea
4409.0,"Hygienic paper - President's choice - Saturday, 22 and Sunday, June 23rd only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit.",hygienic paper
32049.0,"Chips - Saturday, June 15 only.- Limit of $ 4 - $ 4.49 The rest of the week or by item outside.",chips
22576.0,Peanut butter - Natural crisp - Saturday 8th and Sunday 9th June only.- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.,peanut butter
23716.0,Scented Rice - See Varieties In Store,rice
38029.0,Organic Instant Rice - Seeds of Change - See Varieties In Store,rice
7411.0,Acetaminophen - 650 mg arthritic pain,medicine
24906.0,"Concentrated fruit drink, frozen",drinks
40285.0,Tortilla chips - Unnamed,chips
48321.0,Cheese - Unnamed - limit of 4 - $ 5.49 per additional item,cheese
38817.0,Biscuits - Maxi Fruit - See in-store varieties - save 50 ÃÂÃÂ¢ more to buy 2 products with a good-discount in store,biscuits
6450.0,Soup pasta,soup
63.0,Preparation for infants A +,baby product
35652.0,Gas Drink - Coke - See Varieties in-store,drinks
34291.0,Beer in cans - * bonus 50 points m,beer
3765.0,Margarine with avocado oil,spread
35503.0,"Mini-tomatoes (cherry, miniature or grapes)",tomatoes
4546.0,Baby wipes,wipes
23811.0,Biological broth,food
27402.0,Powdered laundry detergent,laundry detergent
42639.0,Crackers - P'tits Fish,crackers
31908.0,Gluten-Free Dinner - Annie's - See Varieties in-store - * Bonus 20 Points M for Buying 2,gluten-free dinner
47050.0,Cuvette,cuvette
21108.0,Chips - Saturday 19 and Sunday May 20th Only - Limit of 4 - $ 2.99 The rest of the week or by article out of bounds,chips
28690.0,GASEIFIED SIGNAL WATER - Pure Life - See in store varieties,water
30288.0,Hearts of Roman Lettuce - United States,lettuce
27796.0,Cavalier cabbage - the United States or Mexico,cabbage
18659.0,Grated cheese - President's choice - See in-store variety,cheese
31102.0,Cherries with chocolate coated marasequin,cherries
38991.0,Ground coffee - flavor of the country,coffee
44454.0,Capillary Color - Belle-Color - Saturday 1 September only - Limit of 4 - $ 5.99 The rest of the week or by item outside limits,stationary
10602.0,"Toothpaste - Maxfresh - Saturday 26 and Sunday, October 27th only.- limit of 4 - 99 ÃÂÃÂ¢ per additional article",toothpaste
18414.0,Tartinade - Triple Fruit,fruit
22213.0,couscous,couscous
29373.0,"Jam, marmalade",jam
44170.0,Terrine,terrine
41921.0,Candy,chocolate
20367.0,Pasta - Bistro - See in store varieties,pasta
27362.0,Organic food for babies,baby food
47744.0,Chocolate-hazelnut spread,chocolate
15084.0,Gluten-free crackers - Breton,crackers
4687.0,Ice Cream - Gelato,ice cream
26646.0,Ice Tea - See Varieties In Store,tea
18432.0,Assorted tomatoes - Mexico,tomatoes
22462.0,Pasta - Smart - See varieties in store - 50% off,pasta
39993.0,Croissants Nature or whole wheat,croissants
18648.0,Soup mixture in sachets,soup
37694.0,Underneath,underneath
30442.0,Cheese - Mozzarella - Saturday 13 and Sunday 14 October only - Limit of 4 - $ 2.99 The rest of the week or by item outside the limit,cheese
49144.0,Foundation - Clean Matte,personal care
22671.0,Frozen Cake - Deep'n Delicious - * Bonus 20 Points M,frozen cake
5210.0,"Tilapia, fillets, fresh",fish
11358.0,Apple snack - Irresistibles Wellness - See Varieties in-store,apple
44667.0,Beef concentrated broth,beef
7781.0,Chips - full of flavor,chips
36396.0,Mint jelly,jelly
48152.0,Aubergine - from the United States and / or Mexico,aubergine
5959.0,Mixed beans (canned),beans
21678.0,Flavored tuna - Ocean's - View Varieties in store,tuna
23031.0,Organic honey - President's choice - see varieties in store,honey
14348.0,Mounted coffee - McCafe - See in store varieties,coffee
1396.0,Peanut Butter - Velvety,peanut butter
16063.0,Tender Bars - Brownie Max,bars
36485.0,Peanut Butter - Crunchy - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit,peanut butter
25371.0,Mini Choco,chocolate
31893.0,Green onions / shallots,onions
29758.0,Pasta - Pronto,pasta
27142.0,Peanut Butter - Unnamed - See Varieties In Store,peanut butter
11228.0,Freezing bags - pack of 3 boxes,freezing bags
9449.0,Rice - Minute Rice,rice
40329.0,White wine,wine
37364.0,All-purpose cleanser - refill - see varieties in store,wipes
7403.0,Hygienic paper - VELOUR - Limit of 4 - $ 7.99 per additional item,hygienic paper
37332.0,"Frozen breaded chicken burgers - Pub style - Saturday, October 19th only - Limit of 4 - $ 6.99 per additional item - $ 6.99 The rest of the week",frozen chicken
22470.0,Ice cream log,ice cream
31525.0,"Antiperspirant - Axis - Saturday 23 and Sunday, November 24th only!- Limit of 4 - $ 3.99 per additional item",medicine
24909.0,Pasta for Won your frozen,pasta
15899.0,Frozen breaded chicken nuggets,frozen chicken
36249.0,Sausages - Veggie Dogs,sausages
5311.0,Ham flakes,ham
37029.0,"Red peppers, yellows, oranges or green - from Quebec",peppers
21343.0,Salad - * Bonus 25 points M for purchase of 2,salad
25380.0,Dishwasher Detergent - Powerball,dishwasher
38248.0,Product of melted cheese - Velveeta,cheese
40145.0,Prosciutto sliced,prosciutto
32018.0,Refrigerated Orange Juice - Choice of President - Limit of 4 - $ 3.99 per additional item,juices
38299.0,Red Mangoes - Mexico,mango
46969.0,Pizza Frozen thin crust - Gusto Italiano,pizza
30843.0,Triple chocolate cake,cake
1614.0,Dishwasher detergent in capsules,dishwasher
7014.0,Iced yogurt - see varieties in store,yogurt
49235.0,Orange Grape Tomatoes - Canada and / or the United States,tomatoes
20504.0,Frozen breaded fish fillets - Captain's cheers,frozen fish
44371.0,pretzels,pretzels
35912.0,Rice - Uncle Ben's - View Varieties in-store,rice
16096.0,Snack - see varieties in store,snack
43962.0,Orange orange juice orange,juices
41713.0,Frozen fried chicken,frozen chicken
35191.0,Empire Apples - Quebec,apple
14164.0,Battery Toothbrush - 360ÃÂÃÂº,toothbrush
9864.0,Capillary Color - Preference Infinia,stationary
31075.0,"Portions of breaded chicken, frozen - see varieties in store",chicken
38609.0,Frozen Pizza - Pepperonis and Cheese,frozen pizza
40277.0,Bagelwichs - Montreal Style,bagelwichs
41541.0,Frozen meal - Choice of President - See Varieties in-store - * Except for large formats,frozen meal
48628.0,Soft apple juice - Allen's,juices
7646.0,Vitamin C,medicine
43768.0,"Powder preparation for infants with Omega, no GMO - View varieties in store",baby food
46581.0,"Young fresh duck, Category A - Brome Lake - * Bonus 20 Points M",duck
6950.0,Powder preparation for infants with omega - See in store varieties,baby food
38383.0,Coffee in T-Disc Capsules - Black Map,coffee
40723.0,havarti cheese,cheese
7344.0,Window cleaner - good friend,window cleaner
44865.0,Gluten Free Food Pasta - Super Greens - View Varieties in-store,pasta
49570.0,Fruit - see varieties in store,fruit
27281.0,Yogurt - 0% - View Varieties in store,yogurt
1467.0,cheese without lactose,cheese
24160.0,"fruit yogurt, more than 6% m.g.",fruit
22639.0,Sliced Cheese - Singles,cheese
10236.0,Frozen Pizza - Giuseppe - * Bonus 25 points,frozen pizza
41806.0,Natural gas source water,water
41966.0,Biscuits - Supreme - save 50 ÃÂÃÂ¢ more to buy 2 products with a good-discount in store,biscuits
28994.0,Egg noodles,egg
3709.0,Cats Food - Friskies - See Varieties In-Store - * Bonus 20 Points M On Buying 6,cat food
1117.0,English Muffins - Old Mill,english muffins
3952.0,Tartinade - Traditional,tartinade
26648.0,Chips - Worldwide Flavors,chips
48745.0,Coffee in K-Cup buckets - Max Boost - * Bonus 50 Points M,coffee
11888.0,Dog Tapers - Beggin Strips,dog tapers
17148.0,"Frozen Pizza - Casa di Mama - Saturday 9th and Sunday November 10th, only - Limit of 3 - $ 6.99 The rest of the week",frozen pizza
38937.0,Blown corn - Orville Redenbacher's,corn
35359.0,Dry disposable wipes,wipes
36115.0,Mid-lean chopped beef,beef
39990.0,Layers - Baby Dry,baby product
41364.0,Ice Dessert - Parlor - See Varieties In Store - * Bonus 20 Points M,ice cream
1717.0,Sliced cheese product - Velveeta,cheese
861.0,Napkins,tissue paper
27099.0,Top - Spongetowels - See Varieties in-store,towels
36737.0,Apple pie - market delights,snack
6343.0,Cheese Macaroni - Annie's - View Varieties in-store,cheese
