id,name
49298,Cookie mix
23991,Soup mix in sachets - see varieties in store
18382,Tissue Paper - Pack of 6 Boxes
6361,Sliced bread - Villaggio - Buy 2 and get free 1 packet of breads in Hamburger or Hot-Dog Villaggio (6-8 one.) Worth $ 2.99
7088,Dietal drink
1964,"Refrigerated orange juice, without orange pulps"
1986,Liquid textile softener
1981,Hygienic paper - VELOUR - Limit of 4 - $ 7.99 per additional item
1979,Sliced charcuterie - see varieties in store
1976,Wiper - Unnamed - Limit of 6 - 99 ¢ By additional article
1970,Peanut Butter - Natural
1969,CREAM 10%
34276,Biological grape tomatoes - from Canada and / or Mexico
1963,"Peanut butter - crunchy - Saturday 7 and Sunday, December 8th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds"
1958,Fondue at Parmesan
1957,cheddar cheese
2021,Licorice
1955,Fresh whole chickens
1950,Spread
1947,Cream Cheese - Philadelphia
1988,eggs
2014,Mined with ham
2020,Liver block - View varieties in store
2017,Solar care products
2015,Sliced charcuterie - see varieties in store
1940,Pasta
2012,Ground Coffee - See Varieties in Store
1938,Boneless Palette Low Roast - from Beef Canada AA or a higher category or USDA SELECT
2010,Jam - Smucker's
2004,"Gas Drink - 7-Up, 7-Up Diet - See Varieties In Store"
2002,Frozen Fish Nets - Select Select - View Varieties In stock
1999,Organic Cremini Mushrooms - Canada
1998,Body lotion
1994,Licorice
1993,Frozen chicken breast bits
2007,Gluten-Free Food Pasta - See Varieties in-store
1942,Peanut Butter - All Natural
1823,Refrigerated fruit juice - see varieties in store
1939,sports drink
1825,Cookies - weather
1633,Battery toothbrush - see varieties in store
1634,Cereal - Mini Wheats
1639,waffles
1640,Cream 5%
1643,Peanut butter - natural with salt
1648,Frozen Pizza - Trabec
1649,MORTADELLE - Ordinary price: $ 3
1653,Frozen fruit - President's choice - See in-store variety
1658,Underneath
1661,Shampoo - See Varieties In Store
1667,K-Cup bucket coffee
1668,Strawberries - Quebec - Canada # 1
1702,Peanut butter - natural with salt
1700,Multivitamins - Men 50+
1695,Decaffeinated ground coffee
1694,Disinfecting wipes
1692,Cookies - Authentic
1691,Cat Food - Friskies
1689,Cat Food - Elegant Medleys
1686,Ice Cream With Vanilla
1685,Black Forest Smoked Ham Without Nitrite Sliced
1678,Canned legumes
1675,Frozen Hot Chicken Pâté
1674,Cottage cheese
1672,Capillary dye - image
1688,English muffins
1824,Smoked sausages coated with frozen dough - Original - * 50 Points Bonus m
1935,Frozen Pizza - Trabec
1930,Chips - Saturday 28th and Sunday 29 September only.- Limit of 4 - $ 4.49 per additional item
1929,Apples Spartan - Quebec
6105,Peanut Butter - Whipped
6128,apples
6121,Mesclun (mixed lettuce) Organic
6113,Crunchy peanut butter
6111,Meal Set - Mate Lunch
6110,Chocolate and hazelnut spreads & go
6107,Body Cleaner - Men Care
6104,Pasta - The President's Choice - See Varieties In Store
6131,Liquid soap
6098,Lettuce Boston Duo - Quebec
6097,Dinner - Annie's - See Varieties in-store
6089,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
6087,Dishwasher - View Varieties In store
6084,Chips - Saturday 9th and Sunday November 10th only!Limit of 4
6129,Frozen breaded chicken burgers - pub style - limit of 4 - $ 6.99 per additional item
6167,Candies
4019,Ice treats - Drumstick - Lower price of the year
6139,Cooked rice
6173,Jam
6142,Cheese - Sir Laurier d'Arthabaska
6132,Drink
6135,Peanut Butter - All Natural
6137,Sliced Charcuterie - See Varieties In-store
6138,Spread
6166,Wax
6146,spinach babies
6076,GASED MINERAL WATER
6160,Laundry Detergent - FLINGS
6161,Ice treats - see varieties in store
6162,Frozen fruit - President's choice - See in-store variety
6164,lard
6080,Sweet peas - Peru
4009,Mounted Coffee - Mont-Royal Burn
1873,Cookies - Vital - View Varieties in store
1846,"chopped beef, skinny"
1849,Flooded Pizza - Rustico - Saturday 29 and Sunday 30 June Only - Limit of 4 - $ 4.99 per additional item
1826,Salty Butter - Unnamed
1830,Bars - see varieties in store
1831,Licorice - NIBS - See Varieties in-store
1835,All-purpose cleanser
1845,Wooden surface cleaner
1851,Glossard Dessert - Drumstick
1878,Spread
1875,Jam
1853,Black Forest Smoked Ham Without Nitrite Sliced
1858,GASED MINERAL WATER
1862,White baguette or multigrain
1871,Lip Balm - Baby Lips
2024,Fondal Cheese Tartin - Cheez Whiz - * Bonus 30 Points M
1883,Textile softening in leaves
13497,Ice Cream With Vanilla
1896,Egg noodles
1902,Pâté - See Varieties in store
1886,Softening textile
1888,Refrigerated smoothie
1890,Toothbrush - Extra Clean - Saturday 15 and Sunday 16 September only - Limit of 4 - 99 ¢ The rest of the week or by article out of bound
1891,Pasta - See Varieties In stock
1895,Meal Set - Stackers Lunch Mate
1905,Frozen waffles - EGGO
1928,Peanut Butter - All Natural
1879,Ice cream
1906,Cereal - Alpha-Bits - 50% discount
1907,Frozen fruit - President's choice - See in-store variety
1909,Wonton Pasta
1924,Licorice
1925,Pasta - Bistro
1632,Frozen Pizza - Giuseppe
1703,Washers for Toddler - See Varieties In Store
1623,Frozen Tour - Duo Package
2386,Gassed source water
2409,Tartinade Hoummos
2411,Frozen scallops - 80-120 units / lb size
2413,Capocollo
2416,Biscuits - see varieties in store
2419,Frozen breaded chicken nuggets - Pub style - Limit of 4 - $ 6.99 per additional item
2388,Crunchy peanut butter
1618,Instant Gruau - President's Choice - See Varieties In-store
2382,"Fruit snack - irresistible, wellness - Assortment without added sugar"
2380,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit"
2376,"Sausages coated with dough, frozen - Rolldog - save $ 3"
2366,Jam - Smucker's
2364,Cat Food - Friskies
2408,Pellets - see varieties in store
2342,Mini-Cakes - Annette's - See Varieties in-store
2397,Ice sugar / powder
2396,Frozen Pizza - Giuseppe
2394,Yogurt - Classical
2392,Tiger towel
2391,Acetaminophen - Regular 325 mg
2390,Ice Tea - See Varieties In Store
2398,Textile softening in leaves
2339,Peanut Butter
2334,"Capillary Products - Studio Line - Saturday, November 10th only - Limit of 4 - $ 7.99 The rest of the week or by article out of bounds"
2273,cracker
2272,Genoa Salami - Artisan
2270,Bars
2269,Dietal drink
2363,Instant Coffee - See Varieties In Store
2362,Frozen thin crust pizza - Ristorante
2361,Sliced charcuteries
2120,Toothbrush - twister
2067,Ice Cream With Vanilla
2073,Cereal - See Varieties In store
2078,Bleach
2079,Cereal - Croque-morning
2081,Soybean spread
2086,GASED MINERAL WATER
2087,Tomatoes
2117,Frozen waffles - EGGO
2116,Sliced charcuterie - see varieties in store
2108,Grain Coffee - See Varieties In Store - * Bonus 40 Points M
2103,Liver block - View varieties in store
2102,Cookies - Whippet
2101,Grated cheese - Mozzarelissima skimmed
2360,Chip
2097,Jam - Smucker's
2094,Iced tea
2092,Gruau - Fast
2091,Ice Cream With Vanilla
2090,Frozen fruits - President's choice
2088,Frozen Pork Back Côtes - Save $ 5.11
2099,"Hygienic paper - Original - Saturday, June 15 only.- Limit of 4 - $ 5.99 The rest of the week or by item outside the limit."
2228,Frozen thin crust pizza - Giuseppe
2229,"Soup Mix - Cup-A-Soup - Saturday, April 13th Only - Limit of 4 - $ 1.49 per additional item"
2344,Cheese - Sir Laurier d'Arthabaska
2348,Mini-Cakes - Annette's - See Varieties in-store
2350,Bars
2353,Yogurt
2262,oka cheese
2261,Rouge delicious apples - from the United States
2275,Frozen meal - Hungry-man - See in store varieties
1723,Gruau - Fast - See Varieties in-store
1725,organic milk
1728,instant coffee
1729,Chocolate and Hazelnut Spread - President's Choice
1744,Scented oil - save $ 1 more when buying 1 product with a good-discount in store
1747,Bar
1749,Infant Preparation - Go & Grow
1752,Esembles-Meals - Lunch Mate Stackers
1757,Frozen breaded chicken nuggets
1774,Probiotic Kefir - Original
1818,Pork for Chinese melting
1811,hamburger breads
1807,Frozen Whipped Flooring - Cool Whip - Best Prices year
1717,Sliced cheese product - Velveeta
1804,Beer
1711,Frozen Food Lift Pizza - Giuseppe
1801,Mini frozen pizzas - Giuseppe
1797,Organic Grain Coffee - See Varieties In Store
1787,Sache tea - Sunday 6th and Monday 7 October only
1786,Gruau - Fast
1783,Vegetable Straws - Veggie Straws
1782,Refrigerated dessert
1775,Pasta - Lasagna
1799,Antiperspirant - Axis
1710,Meal replacement
6064,Candy - See Varieties In Store
1616,Smoked sausages coated with frozen dough
1719,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
1716,Frozen fruit - President's choice - See in-store variety
2258,Frozen Breaded Chicken Chest Fries - Pub Style
2319,Textile softening in leaves
2245,sports drink
2242,Chicken Eggs Free - Gros Caliber
2240,"White eggs, category A"
2238,Fondal Cheese Preparation - Velveeta - * Bonus 30 Points M
2237,Cookies - Choco
2234,Cheese bar - See varieties in store
2256,"Refrigerated orange juice, without orange pulps"
2029,Red Grapes without glitches - Chile - Category # 1
2278,Flooded Pizza - Oven Lift
2282,margarine
2326,Acetaminophen - Regular 325 mg
2323,spinach babies
2322,Bars - Chocomax
2320,Smoothie - Iögo - View varieties in store <
1714,Shaving gel
2280,Jam - Smucker's
2312,Cookies - Goglu
2309,Pure jam - Smucker's - View Varieties in-store
2308,cracker
2305,Crackers - Living
2298,Instant coffee - still
2295,Babies Bok Choy
2284,Smoothie - Iögo - View varieties in store <
2311,Cleansing Wipes - Marcell
2026,Baby Baby Toiletries - See Varieties In Store
2022,Honey - Unnamed
1713,Smoked sausages coated with frozen dough - Original - * 50 Points Bonus m
6070,Hygienic buffers - Pearl
5989,Chocolate
5984,Shampoo - See Varieties In Store
5903,Hygienic paper - Fluff
5912,Pacific pink salmon
5911,Frozen duck - Category Utility
5910,Evaporated Milk - Carnation
5907,Lemons
5906,Jam - Smucker's - * Bonus 15 Points M
5905,Sardines
5902,Disinfecting wipes
5930,Disinfecting wipes
5899,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
5896,minced pork
5887,Peanut Butter
5886,Hygienic paper - Fluff
5781,Margarine
5769,Antiperspirants - High Endurance
5913,Boston lettuce
5918,Crunchy bars - Special K
5922,Peanut Butter - Unnamed
5923,Donuts - Annette's
5928,"Drink - save $ 1 - * $ 4.99 without coupon - 1 coupon limit by purchase, by customer"
5973,Cretons - See Varieties In store
5970,Cookies - Rondeau
5969,Chocolate
5965,Fantasy molasses - lower price of the year
5962,Mounted coffee - Traditional
5885,Cereal - Alpha-Bits - 50% discount
5959,Mixed beans (canned)
5943,Peanut Butter
5939,Foundation - Ready Gorgeous Set
5938,Children's mouth rinse - Smart Rinse
5764,Pasta - Supergreens - View Varieties in store
5652,Pasta - Super Greens
5640,fisheries
5622,Toothbrush - Maxfresh
5679,Ice Cream - Real Cream - See Varieties In Store
5592,Provolone cheese
5597,Beef Broth - Campbell's
5598,Frozen fruit - President's choice - See in-store variety
5602,Cereal - Croque Nature
5603,Yogurt Nature Bio
5605,Yogurt - Source - See Varieties in-store
5606,Licorice
5612,Table towels - Unnamed
5615,Cheese spread - Cheez whiz
5616,Cream - See Varieties In Store
5618,honey
5620,Fresh teaser
5621,Campagnetic vinaigrette
5632,Chocolate
5642,Infant Preparation - Go & Grow
5636,Rice cakes - Crispy Minis
5639,Solar products
5677,fruit yogurt
5672,Red Mango - Imported
5671,Battery
5666,Frozen Pizza - Giuseppe
5655,Cream 35% - Ultra'creme
5653,Pale tuna - Ocean's
5649,Frozen Pork Back Côtes - Save $ 5.11
5648,Ice Dessert - Classic - See Varieties In Store
5646,Tartinade - * Bonus 20 Points M
5645,Frozen meal - Simply
5933,Epis Corn - Quebec - Canada No. 1
5951,"Fruit in Cup - Selection, Irresistibles Wellness - See Varieties In stock"
5985,Laundry
6889,cracker
6905,Cheese with goat's milk - See in store varieties
6904,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit"
6902,Chips - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 4.49 The rest of the week or by article out of bounds
6901,Dishwasher detergent in pellets - * bonus 35 points m
6890,Peanut Butter - All Natural
6888,Beer in cans - * bonus 50 points m
5884,Candy - Jolly Rancher - * Bonus 45 Points M
6886,Fresh quiche
6884,Refrigerated cookie dough
6366,Refrigerated Beverage - Oasis Morning - See Varieties In Store
6359,Caramel Spreads - Dulce de Leche
5859,Ice Sweets - Gelato
6912,Greek yogurt - see varieties in store
6924,Cheese - Mozzarella - Limit of 4 - $ 3.99 per additional item
6926,Honey - Unnamed
6927,Ice cream - Cremerie style - See in store varieties
6928,Peanut Butter
6933,fisheries
6944,Beans - * bonus 25 points m with the purchase of 4
6991,Cuvette
6987,Cleansing Wipes - Marcell
6986,Frozen fruit - President's choice - See in-store variety
6985,Licorice
6982,Dishwasher Cleaner - Duel Action
6981,Refrigerated dessert
6881,Vitamin C - 500 mg
6980,cheese without lactose
6972,Frozen Whipped Flooring - Cool Whip - Best Prices year
6971,Dishwasher - View Varieties In store
5844,Camembert - The Calendos
5845,Collagen - Original Formula
5855,Refrigerated Orange Juice - President's Choice
5785,Organic Celery - United States
5883,Raspberry - Mexico and / or Chile and / or Peru
5878,Fruit Juice - See Varieties in-store
5823,Mushroom Broth - Campbell's
5819,ACCOMPANYING PLAT - FAST & GOOD
5818,"Peanut butter - crunchy - Saturday 14 and Sunday, September 15th only.- limit of 4 - $ 4.99 the rest of the week or by item outside the limit"
5817,Biological Hass Lawyer - Mexico
5812,Frozen vegetables - President's choice
5809,Grain Coffee - See Varieties In Store - * Bonus 40 Points M
5825,Salami
5808,Beer in cans - * bonus 50 points m
5804,Lipstick - Color Sensal
5798,Frozen Dessert - Classic - Buy 1 and Get 1 Syrup for Sundae Compliments (428 ml) for free $ 2.99
5794,"Ground coffee - traditional, average roasting"
5791,Tipper - Tiger - Limit of 4 - $ 7.99 per additional item
5782,CREAM 10%
5856,Ice Dessert - Classic - See Varieties In Store
5805,Frozen fruit - President's choice - See in-store variety
6358,sweetened condensed milk
5843,sour cream
5876,Bread - Old Mill
5874,Cats Food - Friskies - View Varieties in-store
5873,Rice - Converted
5869,Jam
5867,Yellow-flesh potatoes - from Quebec - Canada # 1
5866,Biological Hass Lawyer - Mexico
5841,banana
5865,Grenade
5858,Toucher - Tiger
5857,Underneath
5684,Refrigerated fruit juice - see varieties in store
5740,Acetaminophen - Arthritic Pain
6295,Jelly Taste - Snack Pack - See Varieties In Store
6314,Apple Compote - Free
6312,Hygienic buffers - Pearl
6310,Sliced charcuterie - see varieties in store
6301,Creamy and light peanut butter
6300,Cheese bar - Unnamed - limit of 4 - $ 5.49 per additional item
6297,Instant coffee
6293,Washer - -40 ° C
5729,Souvlakis frozen chicken breast
6292,Pipeline
6291,Pizza Flooded thin crust - Casa di Mama - Limit of 4 - $ 3.99 per additional item
6288,Frozen waffles - EGGO
6287,Lettuce Boston Duo - Quebec
6286,Mini Cucumbers - Canada
6279,Training Panties - Pull-UPS
6317,Hygienic paper - Fluff
6324,Antiperspirants - see varieties in store
6356,Marmalade - * Bonus 15 Points M
6350,Ice Cream With Vanilla
6348,Mined with ham
6347,Mined with ham
6344,Jam
6343,Cheese Macaroni - Annie's - View Varieties in-store
6276,Refrigerated dessert
6342,"White Eggs, Category A - Saturday 18 and Sunday 19 January Only - Limit of 2 - $ 2.29 per additional item - $ 2.69 The rest of the week"
6340,Sliced charcuterie - see varieties in store
6338,Ice Sweets - Drumstick - View Varieties in-store
6337,Capillary Color - Olia
6336,raisin bread
6329,Frozen Pizza - Giuseppe Lift Au-Oven - * Bonus 30 Points M
6328,"Peanut butter - Natural crisp - 25 miles a bonus for the purchase of 4. - Friday, May 17th only!"
6341,Dishwasher - View Varieties In store
6278,Sliced charcuterie - see varieties in store
6182,Roman Lettuce - Quebec
6177,Beer - Mexico Beers - * Bonus 50 Points M
6021,Battery
5987,Frozen fish sticks
2063,Breaded fish croquettes - the captain's cheerborn
5991,Frozen meal - Bistro - See in store varieties
5994,Sliced salami
6000,Popcorn
6003,Fresh tilapia net
6005,Flavored Water - Wengled PC
6006,Cat Food - Friskies
6007,Dog Food - IAMS
6008,Frozen breaded chicken cutlets - premium - * 50 points bonus m
6015,Blanching Blandes - 3D White Vivid
6016,Instant Coffee - Taste's Choice - See Varieties In Store
6018,Bars - Nutri-Grain
6020,Cookies - Goglu
6061,Pie - Artisan - See Varieties in store
5982,Frozen Whipped Flooring - Cool Whip - Best Prices year
6059,Wild frozen flood shrimp - from Argentina - size: 20-40 units / lb
6057,Wipes
6052,Smoked sausages coated with frozen dough - Original - * 50 Points Bonus m
6050,Acetaminophen - Regular 325 mg
6047,"Beef, roasted, counter net"
6069,Disinfecting wipes
6046,Pasta - Super Greens - See in store varieties
6042,Frozen breaded chicken nuggets - pub recipe
6036,Smoked sausages coated with frozen dough - original
6035,cracker
6029,Frozen breaded chicken tabs
6025,Fried potatoes in frozen neighborhoods - see varieties in store
6023,Frozen meal - see varieties in store
6045,Antisodorific
6179,Butter
6274,Frozen breaded fish sticks - See in store varieties
6269,Strawberries - Quebec - Canada # 1 - 300 points optimum
5723,Layers - Sizes 1-6
5690,"Toilet paper - Saturday, February 16th only - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds"
5692,Peanut Butter - Natural Crunchy - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit
5693,Disinfecting wipes
5697,Frozen Cake - Deep'n Delicious
5699,Acetaminophen - Regular 325 mg
5702,Small Potatoes Russet - Quebec - Canada No 1
5706,Frozen fries potatoes - see varieties in store
5707,Disinfecting wipes
5708,Mascara - Super Size
5710,Jam - Smucker's
5711,tortillas
5713,Yogurt - Classical
5716,CREAM 10%
5717,Table towels - Unnamed
5724,All-purpose flour - embodie xxx
5976,Frozen fries potatoes - Superfries
5757,Disinfecting wipes
5753,Lemons
5752,Meal Set - See Varieties In Store
5750,nectarines
5748,sports drink
5746,Hygienic paper - limit of 4 - $ 8.99 per additional item
5688,Cheese - Sir Laurier d'Arthabaska
5744,Cereal - Mini Wheats
5737,fresh pasta stuffed
5735,Mascara - Volum 'Express Mega Plump
5734,Frozen Tart - Deep'n Delicious
5732,Cheese - mozzarellissima
5730,Frozen Pizza - Giuseppe
5974,"Cereal - Buy 1 and get 1 GENERAL GENERAL MILLS LUCKY FRUITY CHARMS Box (340 g), Trix (303 g).Value of $ 3.99"
5981,Layers - See Varieties In Store
6184,Coffee in K-Cup buckets - McCafe
6218,Cereal - Lucky Charms
6188,Frozen fruit - President's choice - See in-store variety
6189,Disinfecting wipes
6191,Accompanying dish - Sidekicks
6193,Bleach
6194,Cream 35%
6197,Sachets Tea - Saturday 20th and Sunday 21 April only - Limit of 4 - $ 3.99 The rest of the week or by article out of bounds
6201,Disinfecting wipes
6204,Cookies - weather - see varieties in store
6210,Rice jasmine
6212,Pale tuna - Ocean's
6213,Frozen fruit drink
6215,Frozen Whipped Flooring - Cool Whip - Best Prices year
6217,Instant coffee
6221,K-Cup coffee buckets - President's choice
6242,Pasta Sauce - See Varieties In Store
6268,Thin and crisp pizza - President's choice
6265,Wiper - See Varieties in-store
6258,Chocolate treatments - see varieties in store
6252,Frozen Tour - Duo Package
6248,Red Potatoes - From Quebec - Canada No 1
6244,Iced tea
6271,nectarines
6243,"Frozen chicken wings - Buy 1 and get free 1 coke packaging, diet coke, coke zero (4 x 310 ml), worth $ 2.99"
6239,Pulp Powder - Fleischman's
6238,Chocolate - Thank you
6235,Lawyers
6232,"White Eggs, Category A - Saturday 18 and Sunday 19 January Only - Limit of 2 - $ 2.29 per additional item - $ 2.69 The rest of the week"
6229,tomato coulis
6224,Croissant
2064,Frozen Whipped Flooring - Cool Whip - Best Prices year
2053,Peanut Butter - See Varieties In Store
6962,Sliced grape bread
3631,Molding film
3617,Tartiade - See Varieties In Store
3619,Antiperspirants - see varieties in store
3620,Peanut Butter - All Natural
3627,Cream 15%
3574,Cheese - Sir Laurier d'Arthabaska
3628,Acetaminophen - Regular 325 mg
3634,cracker
3597,Frozen fruit - President's choice - See in-store variety
3638,Energy Bar - See Varieties In Store
3645,Crunchy bars - Special K
3604,Liquid Laundry Detergent - Simply Clean & Fresh
3603,Hygienic buffers - Pearl
3600,Hygienic buffers - Pearl
3616,Frozen Cake - Deep'n Delicious
3613,Hygienic buffers - Pearl
3626,Window cleaner - see varieties in store
3573,Pasta - Harvest Health
3566,Fresh chicken legs with back
3564,Frozen Meal - O 'Sole Mio - See Varieties In Store
3521,9 / 10x wipes
3520,Yogurt - Classical
3519,"White eggs, category A - Saturday 21 and Sunday 22 September only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week"
3524,Frozen Pizza - Casa di Mama - See Varieties in-store
3515,Chocolate - Pot Of Gold
3513,Pasta - Pronto - View Varieties in store
3512,Camembert cheese
3594,"Refrigerated orange juice, with pulps"
3506,Flooded Pizza - Casa di Mama - View Varieties in-store - SATURDAY 10 NOVEMBER ONLY - LIMIT OF 4
3332,Refrigerated orange juice
3318,Kaiser breads
3319,Frozen Pastry - Toaster Strudel
3321,Waffle
3327,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
3352,"Peanut Butter - Natural Crunchy - Saturday, November 10th Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound"
3330,Frozen Chicken Pids - Portuguese Style or B.B.Q
3337,Wipers - Green - Saturday 14th and Sunday 15 December only!- limit of 4 - $ 5.99 the rest of the week or by article out of bounds
3339,Smoke chicken sausages
3344,Cereal - Croque Nature
3307,Instant Coffee - Taste's Choice - See Varieties In Store
3305,Chips - Lay's - View varieties in store
3298,Grain Coffee - See Varieties In Store - * Bonus 40 Points M
3315,Nectarines - Chile
3309,Marmalade - Buy 2 and get 1 FREE 1 peanut butter (500 g)
3308,"Peanut Butter - Creamy - Saturday, February 16th only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound"
3326,cracker
3490,Licorice
3491,Frozen fruit - President's choice - See in-store variety
3577,Vitamins D - 1000 IU
3579,Flour - Brodie xxx
3580,Frozen Singles - Drumstick - View Varieties in-store
3582,Peanut Butter - Creamy and Lightweight
3583,Pellets - see varieties in store
3585,spinach babies
3586,Butter - * Except: My Country and Sticks
3589,Black Forest Smoked Ham Without Nitrite Sliced
3590,Beans
3591,Peanut Butter - All Natural
3509,"chopped beef, skinny"
3500,Instant noodles
2051,Meal Set - See Varieties In Store
1392,Gas Drink - Coke - See Varieties in-store
1379,Ice Cream With Vanilla
1387,Antisodorific or deodorant
1335,Frozen fruit - President's choice - See in-store variety
1390,Cream Cheese - Philadelphia
1391,Styling Products - Göt 2B
1393,Licorice - NIBS - See Varieties in-store
1359,Chocolate - Chocolaterie des Trappist Fathers - See Varieties In store
1396,Peanut Butter - Velvety
1398,Acetaminophen - Regular 325 mg
1368,"Refrigerated orange juice, with pulps - Premium"
1366,Sardines
1365,Dishwasher detergent in capsules
1364,Hygienic Paper - President's Choice - Sunday 6th and Monday 7 October Only - Limit of 4 - $ 5.99 The rest of the week or by article out of bounds
1373,Chocolate treats
1382,Toothbrush - twister
1402,Arles of Fresh Grenada - from the United States
1331,K-Cup bucket coffee
1325,Bars - see varieties in store
1239,Peanut butter - Natural crisp - Saturday 8th and Sunday 9th June only.- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.
1240,Frozen thin crust pizza - Ristorante - See in store varieties
1241,Crackers - spreadable
1243,Honey
1244,Handkerchief papers
1246,Granola
1249,Rice - Converted
1257,Crackers - see varieties in store
1260,Chips - Lay's
1360,Frozen Whipped Flooring - Cool Whip - Best Prices year
1358,Beer in cans
3494,Green pepper - from the United States - extra-large caliber
3551,Licorice
3541,Smoked Meat - Schwartz's
3543,Fruit Drink - See Varieties In Store
3545,Licorice
3527,Cut Carrots (Cocktail) Organic
3546,Frozen Pizza - Ristorante - Saturday 2 and Sunday October 3rd only - Limit of 4 - $ 3.99 per additional item - $ 3.99 The rest of the week
3550,Frozen Bay Scallops - Size: 80-120 Units / LB
1356,Frozen fruit - President's choice - See in-store variety
3561,Sliced charcuterie - see varieties in store
3562,Wiper - Unnamed
3529,Handkerchief paper
3658,Moisturizing lotion
3514,Red Cherries - United States - Category # 1
3539,"Refrigerated orange juice, without pulps - Premium"
3538,Antiperspirants - see varieties in store
3537,Plastic Film - Unnamed
3532,Laminated
3544,Chocolate treats
2425,sweetened condensed milk
2422,Chocolate treatments - Hershey's - View Varieties in-store
1336,Black Forest Smoked Ham Without Nitrite Sliced
1337,"Mini-tomatoes (cherry, miniature or grapes)"
1338,Cookies - The decadent - * Buy 2 and get 500 points
1341,Lozenges
1346,Chocolate and Hazelnut Spread - President's Choice
1347,Glossard Dessert - Drumstick
1349,clementines
1351,100% pure maple syrup - President's choice
1354,Cheese - waterfowl
3296,Crunchy bars - Special K
3295,Licorice - NIBS - See Varieties in-store
3292,Antisodorific or deodorant
3918,Jam
3976,waffles
3977,Frozen fruit
3988,Disinfecting wipes
3990,Laundry Detergent - Pods
3993,Frozen breaded chicken tabs
3996,Smoothie - Iögo - View Varieties in-store - * Bonus 15 Points M Within Buying 4
3968,oka cheese
3999,Cashew nut
4000,Iced tea
4001,Beef for Chinese melting
4004,Batteries - Sunday 29th and Monday 30 December only - Limit of 4 - $ 12.63 per additional item - $ 12.63 The rest of the week
4005,"Antiperspirant - Saturday, February 16th only - Limit of 4 - $ 2.99 The rest of the week or by article out of bounds"
3973,Licorice
3995,Shampoo - See Varieties In Store
3917,Biscuits - snack - see varieties in store
3916,Layers - Buy 1 and get free 1 Huggies wet wipe box (64 one.) Worth $ 3.99.
3913,sausages
3866,Ice Cream - Real Cream - See Varieties In Store
3863,Blanching Blandes - 3D White Vivid
3859,Red Tomatoes of Organic Serre - Quebec or Canada
3868,Frozen Imperial Pâtés
3855,Instant Gruau - See Varieties In Store
3849,Kaiser breads
3848,Frozen vegetables - President's choice
3845,Fresh pork net
3970,Peanut Butter - Creamy and Light - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit
3963,Nantes carrots - from the United States or Mexico
3291,Biological yogurt
3751,canned peaches
3703,Jam - Smucker's
3704,Non-Gasified Drinks - Coca-Cola or Pepsi - Saturday 14 July Only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit
3709,Cats Food - Friskies - See Varieties In-Store - * Bonus 20 Points M On Buying 6
3710,Treats for Dogs - Tarticking Slices
3711,Aluminium foil
3713,Ice Cream - Häagen-Dazs
3714,Cheese snacks - Nanö
3962,Biscuits - see varieties in store
3717,Capicollo in the old sliced for lunch
3721,Iced tea
3732,Gassed source water
3737,Hygienic paper - Fluff
3738,Frozen fruit - President's choice - See in-store variety
3699,"Bars - Sweet and Salted - Limit of 12 per customer - From Friday 19 to Saturday, October 20th only"
3700,Soya Pudding - See Varieties In Store
3712,Frozen Tour - Duo Package
3835,Creamy peanut butter
3836,bio mature
3840,Fixative
3919,Fresh turkey chest boneless
3940,Liquid soap for hands
3944,Tea in sachets - see varieties in store
3945,bagels
3946,Hazelnut spreads and chocolate - * Bonus 20 points M
3947,"Refrigerated orange juice, without pulp - pure premium"
3951,Hygienic paper - VELOUR
3952,Tartinade - Traditional
3953,Wind flights
3957,Cereal - Nesquik
3958,Treats for Dogs - Tarticking Slices
3959,Refrigerated lemonade
3843,Ice Cream With Vanilla
3852,Chocolate and hazelnut spread
3442,Jam - Pure - View Varieties in store
3443,Licorice
3444,Cornets
3457,Workout underwear - Goodnites
3358,Organic soybean
3469,Cereal - Mini Wheats
3663,MORTADELLE - Ordinary price: $ 3
3473,Antisodorific or deodorant
3479,Body Cleaner - Clean
